Base EAN13,Digito verificador,Código de Barras,Producto,Marca,Modelo,Cantidad a la mano,Atributo,Valores Atributo,Venta con IVA,Venta sin IVA,SKU Proveedor,Largo Envio,Ancho Envio,Alto Envio,Peso completo,Dimensiones Producto,Material,Proveedor,Precio de Costo,# Variantes de producto,Observaciones,Descripción para el sitio web,Descripción SEO,Referencia interna,Nombre Base,Nombre Comercial,Categoría de Punto de venta,Subcategoría,Volumen,Imagen,Categoría del Producto,Está Publicado,Rastrear Inventario,Etiquetas,Sitio web,Disponible en PdV
780999000011,2,7809990000112,Puños,Shengzhou,Estándar,3,Color,Verde Negro,"$2,490","$2,092",A64564,230,120,50,151,150,Gel,Bianchi,"$1,266",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Shengzhou Estándar están pensados para quienes buscan renovar el agarre del manubrio con una opción simple y cómoda para el pedaleo cotidiano. </p> <p style=""margin-bottom:20px;""> Una alternativa práctica para reemplazar puños desgastados y mantener una sensación de control estable, ajustando el puesto de mando según tu estilo de uso. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Shengzhou</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Estándar</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Verde Negro</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Gel</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">150 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">151 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">230 × 120 × 50</td> </tr> </table> </div>","Puños Shengzhou Estándar para bicicleta, pensados para renovar el agarre del manubrio en uso diario y salidas recreativas. Una opción práctica para reemplazo y mantención.",PUÑ-SHE-EST-V,Puños Shengzhou Estándar,Puños Shengzhou Estándar 150mm,Repuestos,Manubrio,1380000,https://clubike.cl/imagenes/PUÑ-SHE-EST-V.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000012,9,7809990000129,Puños,Endzone,Estándar,1,Color,Yellow neón,"$6,990","$5,874",P557,210,133,57,195,150,Gel,MKR,"$4,127",2,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Endzone Estándar están pensados para quienes buscan renovar el agarre del manubrio con una opción cómoda para el pedaleo cotidiano. </p> <p style=""margin-bottom:20px;""> Una alternativa práctica para reemplazar puños gastados y mantener una sensación de control estable, cuidando el ajuste según tu estilo de uso. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Endzone</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Estándar</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Yellow neón</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Gel</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">150 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">195 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">210 × 133 × 57</td> </tr> </table> </div>","Puños Endzone Estándar para bicicleta, pensados para renovar el agarre del manubrio en uso diario y salidas recreativas.",PUÑ-END-EST-Y,Puños Endzone Estándar,Puños Endzone Estándar 150mm,Repuestos,Manubrio,1592010,https://clubike.cl/imagenes/PUÑ-END-EST-Y.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000013,6,7809990000136,Puños,CSC,CSG-132,8,Color,Negro,"$1,990","$1,672",32678,130,70,30,45,125,Espuma alta densidad,Andes Industrial Industrial,"$1,190",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños CSC CSG-132 están pensados para quienes buscan renovar el agarre del manubrio con una opción cómoda para el pedaleo cotidiano. </p> <p style=""margin-bottom:20px;""> Una alternativa práctica para reemplazar puños gastados y mantener una sensación de control estable, cuidando el ajuste según tu estilo de uso. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">CSC</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">CSG-132</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Negro</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Espuma alta densidad</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">125 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">45 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">130 × 70 × 30</td> </tr> </table> </div>","Puños CSC CSG-132 para bicicleta, pensados para renovar el agarre del manubrio en uso diario y salidas recreativas.",PUÑ-CSC-CSG-N,Puños CSC CSG-132,Puños CSC CSG-132 125mm,Repuestos,Manubrio,273000,https://clubike.cl/imagenes/PUÑ-CSC-CSG-N.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000014,3,7809990000143,Puños,Ztto,Lock-on/AG15,1,Color,Verde Limón,"$7,990","$6,714",AG15,140,75,35,151,130,Gel,No registra,"$6,146",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Ztto Lock-on/AG15 están pensados para quienes buscan renovar el agarre del manubrio con una opción cómoda para el pedaleo cotidiano. </p> <p style=""margin-bottom:20px;""> Una alternativa práctica para reemplazar puños gastados y mantener una sensación de control estable, cuidando el ajuste según tu estilo de uso. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Ztto</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Lock-on/AG15</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Verde Limón</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Gel</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">130 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">151 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">140 × 75 × 35</td> </tr> </table> </div>","Puños Ztto Lock-on/AG15 para bicicleta, pensados para renovar el agarre del manubrio en uso diario y salidas recreativas.",PUÑ-ZTT-LOC-V,Puños Ztto Lock-on/AG15,Puños Ztto Lock-on/AG15 130mm,Repuestos,Manubrio,367500,https://clubike.cl/imagenes/PUÑ-ZTT-LOC-V.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000015,0,7809990000150,Puños,Ztto,Lock-on/AG36,2,Color,Negro,"$3,990","$3,353",AG136,140,75,35,114,130,Espuma alta densidad,No registra,"$3,069",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Ztto Lock-on/AG36 están pensados para quienes buscan actualizar el tacto del manubrio con una opción práctica para salidas recreativas o uso diario. </p> <p style=""margin-bottom:20px;""> Una alternativa simple para reemplazar puños desgastados y dejar el puesto de mando más cómodo, ajustando la sensación de manejo según tu estilo de pedaleo. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Ztto</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Lock-on/AG36</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Negro</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Espuma alta densidad</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">130 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">114 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">140 × 75 × 35</td> </tr> </table> </div>","Puños Ztto Lock-on/AG36 para bicicleta, pensados para renovar el agarre del manubrio en uso diario o recreativo.",PUÑ-ZTT-LOC-N,Puños Ztto Lock-on/AG36,Puños Ztto Lock-on/AG36 130mm,Repuestos,Manubrio,367500,https://clubike.cl/imagenes/PUÑ-ZTT-LOC-N.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000016,7,7809990000167,Puños,Kapra,Lock-on,2,Color,Azul,"$3,990","$3,353",A64566,240,150,40,140,130,Gel,Bianchi,"$2,049",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Kapra Lock-on están orientados a quienes quieren renovar el manubrio con una opción cómoda para el uso cotidiano, manteniendo una sensación de manejo agradable. </p> <p style=""margin-bottom:20px;""> Recomendados como reemplazo cuando buscas actualizar tu bicicleta sin complicaciones, cuidando el ajuste del puesto de mando según tus preferencias de uso. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Kapra</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Lock-on</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Azul</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Gel</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">130 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">140 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">240 × 150 × 40</td> </tr> </table> </div>","Puños Kapra Lock-on para bicicleta, una opción práctica para renovar el agarre del manubrio en el día a día o en salidas recreativas.",PUÑ-KAP-LOC-A,Puños Kapra Lock-on,Puños Kapra Lock-on 130mm,Repuestos,Manubrio,1440000,https://clubike.cl/imagenes/PUÑ-KAP-LOC-A.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000017,4,7809990000174,Puños,Leike,Estándar,1,Color,Azul,"$2,990","$2,513",No registra,140,80,35,47,125,Esponja alta densidad,No registra,"$2,300",2,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Leike Estándar son una opción sencilla para quienes quieren renovar el manubrio y recuperar una sensación de agarre cómoda en la bicicleta. </p> <p style=""margin-bottom:20px;""> Funcionan muy bien como recambio cuando buscas mantener tu bici ordenada y lista para el día a día, con una solución práctica y fácil de combinar con tu estilo de uso. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Leike</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Estándar</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Azul</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Esponja alta densidad</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">125 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">47 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">140 × 80 × 35</td> </tr> </table> </div>","Puños Leike Estándar para bicicleta, ideales para reemplazar puños gastados y mantener un agarre cómodo en salidas recreativas o uso diario.",PUÑ-LEI-EST-A,Puños Leike Estándar,Puños Leike Estándar 125mm,Repuestos,Manubrio,392000,https://clubike.cl/imagenes/PUÑ-LEI-EST-A.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000018,1,7809990000181,Puños,Leike,Estándar,1,Color,Rojo,"$2,990","$2,513",No registra,140,80,35,47,125,Esponja alta densidad,No registra,"$2,300",2,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Leike Estándar están pensados para quienes buscan una solución directa para renovar el manubrio y mejorar la sensación de agarre en cada salida. </p> <p style=""margin-bottom:20px;""> Una buena opción de recambio cuando quieres mantener tu bicicleta lista para el pedaleo cotidiano, con un formato estándar fácil de integrar en tu setup. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Leike</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Estándar</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Rojo</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Esponja alta densidad</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">125 mm</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Peso completo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">47 g</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones de envío</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">140 × 80 × 35</td> </tr> </table> </div>","Puños Leike Estándar para bicicleta, una alternativa simple para renovar el agarre del manubrio en uso diario y salidas recreativas.",PUÑ-LEI-EST-R,Puños Leike Estándar,Puños Leike Estándar 125mm,Repuestos,Manubrio,392000,https://clubike.cl/imagenes/PUÑ-LEI-EST-R.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000019,8,7809990000198,Puños,Genérico,A-Plums,2,Color,Rojo Negro,"$3,990","$3,353",No registra,130,65,40,110,122,Goma,No registra,"$3,069",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Genérico A-Plums son una alternativa simple para renovar el manubrio y recuperar una sensación de agarre cómoda en la bicicleta. </p> <p style=""margin-bottom:20px;""> Ideales como recambio cuando quieres mantener tu bici lista para el día a día, con un look limpio y fácil de combinar con tu estilo de uso. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Genérico</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">A-Plums</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Rojo Negro</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Goma</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">122 mm</td> </tr> </table> </div>","Puños Genérico A-Plums para bicicleta, pensados para renovar el agarre del manubrio en uso diario y salidas recreativas. Una opción práctica como repuesto.",PUÑ-GEN-A-P-R,Puños Genérico A-Plums,Puños Genérico A-Plums 122mm,Repuestos,Manubrio,338000,https://clubike.cl/imagenes/PUÑ-GEN-A-P-R.jpg,Repuestos / Manubrio,1,1,"Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000020,4,7809990000204,Puños,Kraton,MTB,2,Color,Negro,"$4,990","$4,193",No registra,70,65,35,130,160,Goma,No registra,"$3,838",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Kraton MTB están pensados para quienes buscan un repuesto directo para el manubrio, manteniendo una sensación de agarre cómoda en cada salida. </p> <p style=""margin-bottom:20px;""> Una opción práctica para renovar la zona de contacto y seguir pedaleando con buena sensación de control, tanto en ciudad como en rutas recreativas. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Kraton</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">MTB</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Negro</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Goma</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">160 mm</td> </tr> </table> </div>","Puños Kraton MTB para bicicleta, pensados para un agarre cómodo en el manubrio durante uso cotidiano o recreativo.",PUÑ-KRA-MTB-N,Puños Kraton MTB,Puños Kraton MTB 160mm,Repuestos,Manubrio,159250,https://clubike.cl/imagenes/PUÑ-KRA-MTB-N.jpg,Repuestos / Manubrio,1,1,"MTB, Cómodo, Mantenimiento, Reparación",Clubike,TRUE
780999000021,1,7809990000211,Puños,Genérico,MTB,1,Color,Yellow Negro,"$3,000","$2,521",No registra,135,65,35,110,125,Goma,No registra,"$2,308",1,,"<div style=""padding:18px 22px; max-width:900px; margin:auto;""> <p style=""margin-bottom:14px;""> Estos puños Genérico MTB son una opción funcional para reemplazar puños gastados y dejar el manubrio con una sensación de agarre más agradable. </p> <p style=""margin-bottom:20px;""> Recomendados si buscas un recambio práctico para mantener tu bicicleta lista para el pedaleo cotidiano, sin complicarte con cambios mayores. </p> <!-- <p style=""margin-bottom:20px;""> [Párrafo 3 opcional] </p> --> <hr style=""margin:25px 0;""> <h3 style=""margin-bottom:12px;"">Especificaciones Técnicas</h3> <table style=""width:100%; border-collapse:collapse;""> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Tipo de producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Puños</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Marca</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Genérico</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Modelo</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">MTB</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Variante</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Color: Yellow Negro</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Material</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">Goma</td> </tr> <tr> <td style=""padding:8px; border-bottom:1px solid #ddd;""><b>Dimensiones Producto</b></td> <td style=""padding:8px; border-bottom:1px solid #ddd;"">125 mm</td> </tr> </table> </div>","Puños Genérico MTB para bicicleta, una alternativa simple para renovar el manubrio y mantener un agarre cómodo en el uso diario o recreativo.",PUÑ-GEN-MTB-Y,Puños Genérico MTB,Puños Genérico MTB 125mm,Repuestos,Manubrio,307125,https://clubike.cl/imagenes/PUÑ-GEN-MTB-Y.jpg,Repuestos / Manubrio,1,1,"MTB, Cómodo, Mantenimiento, Reparación",Clubike,TRUE
